1.7154,1.4842,0.87951,2.3874,4.1512,4.7596,4.516,8.64,3.71,5.12,9.52,2.97,4.77,3.07,1.58,3.61,11.23,2.84,8.99,21.02,4.23,20.03,16.1,7.44,18.23,18.1,4.34,19.36,-4.79E-06,-0.0031702,-0.43794,0.054674,-0.26908
1.6045,1.3651,0.94699,2.2968,4.0651,4.3234,4.09,5.55,3.06,4.46,5.62,2.66,4.04,3.18,1.97,3.94,11.06,4.08,8.43,19.3,4.44,17.02,19.78,8.08,17.42,21.81,8.84,16.79,0.020523,-0.0039918,-0.48061,0.11123,-0.23073
1.5841,1.4305,0.79013,2.3028,3.9727,3.8497,3.852,5.96,3.15,3.11,6.86,2.95,3.34,2.87,1.64,2.99,9.87,4.3,9.84,24.81,4.91,18.18,17.73,5.38,15.81,25.47,7.66,15.23,-0.033281,-0.008552,-0.57808,0.097766,-0.2092
1.4853,1.317,0.73161,2.1161,3.6418,3.6413,3.4201,7.31,1.99,2.82,8.07,3.14,2.85,3.25,1.53,1.54,9.38,3.4,9.14,24.88,3.76,15.02,18.66,6.27,17.4,19.04,7.15,16.91,0.043718,-0.0055254,-0.44372,0.091584,-0.23218
1.6703,1.4263,0.92025,2.2089,3.279,3.1886,3.9847,4.89,6.23,8.41,5.43,5.87,5.45,5.07,3.26,2.69,6.38,6.36,10.45,17.21,5.04,19.08,18.69,4.03,17.16,19.39,7.17,21.62,-0.0044325,-0.0075268,-1.2909,0.13072,-0.41794
1.8956,1.5629,1.4391,2.6333,4.7981,4.5172,4.6744,7.02,2.98,5.14,7.58,2.94,5.04,2.06,2.89,6.47,11.2,3.72,13.14,18.37,2.94,19.75,19.2,5.12,11.51,17.76,5.43,14.15,0.033677,0.00072416,0.1613,0.29431,-0.18897
1.8507,1.3979,0.95944,3.0681,3.5105,3.302,3.913,9.47,8.94,9.29,4.56,4.91,6.88,5.54,5.6,3.53,6.83,9.17,17.68,17.7,6.04,19.55,17.74,4.2,15.99,20.62,11.33,19.36,0.016196,-0.0023179,-1.7062,0.20698,-0.39864
1.8225,1.5389,0.92892,2.9586,3.2799,2.9719,3.6495,5.93,5.42,10,4.94,4.05,8.67,4.96,1.62,4.05,5.77,4.78,18.26,24.1,9.07,21.89,21.25,5.34,19.92,20.22,7.83,21.49,-1.7998,-0.013982,-2.006,0.14858,-0.47676
1.6132,1.3406,0.82988,2.2395,3.0747,2.9345,3.3683,5.49,7.57,8.85,4.92,7.13,5.38,3.54,3.64,2.73,4.27,11.84,13.84,14.7,7.9,19.55,12.52,8.06,20.79,14.39,9.8,24,0.099212,-0.016977,-1.3461,0.18431,-0.48087
1.8261,1.6292,1.1266,2.6292,3.5438,3.3322,4.1471,6.07,4.7,7.7,6.4,5.94,5.45,5.16,4.45,3.84,6.03,5.78,12.47,15.57,6.58,21.59,14.32,4.8,19.55,17.42,8.49,19.73,-0.33042,-0.029985,-1.7282,0.16271,-0.40037
1.7312,1.4371,0.86744,2.5353,3.6333,3.2382,3.765,5.35,6.91,9.37,5.8,4.66,8.26,4.6,2.76,3.28,7.37,10.14,15.51,21.92,13.7,23.64,23.54,11.05,18.18,20.85,15.08,19.83,0.18747,-0.0011142,-5.1481,0.28825,-0.42531
1.7267,1.443,0.93597,2.7536,3.1943,3.0726,3.8025,6.72,6.04,10,6.28,3.85,7.77,5.29,2.31,5.16,6.95,7.01,17.01,15.38,7.16,18.51,15.57,4.77,18,16.12,8.33,21.35,-0.15765,-0.010149,-1.2555,0.16028,-0.40775
1.3986,1.26,0.70042,2.3542,2.8101,2.5778,2.9919,4.44,5.13,5.68,4,3.58,4.5,4.08,2.38,3.31,6.63,6.55,11.2,13.24,4.99,20.22,13.83,4.54,19.44,15.19,7.76,20.65,3.7526,0.020114,-1.5468,0.14373,-0.43936
1.7788,1.5486,0.94498,2.5231,2.7193,2.7974,3.322,6.85,5.7,8.5,6.42,5.37,6.36,4.23,3.46,3.07,6.74,6.75,16.02,18.5,8.51,20.74,20.2,4.74,18.44,19,6.26,21.29,-0.15832,-0.011263,-5.5718,0.12104,-0.45913
1.701,1.4523,0.7789,2.4354,3.222,3.2334,3.8573,6.31,6.58,6.37,4.91,5.96,6.05,5.45,3.75,2.54,7.03,7.14,14.09,14.21,7.87,19.52,15.82,6.33,20.07,15.14,10.47,23.21,0.17585,-0.0073444,-1.4516,0.19407,-0.50804
1.6732,1.3937,1.0741,2.8518,3.3198,3.2665,3.6071,5.47,4.1,7.02,4.88,3.84,5.19,4.37,3.11,5.53,7.37,4.99,16.59,12.42,6.34,19.59,13.2,4.59,15.65,11.79,7.6,18.37,0.53308,0.029858,-1.2913,0.14124,-0.39387
1.8722,1.5013,1.1664,2.6255,4.0924,3.6127,3.4786,6.23,4.04,4.8,6.49,3.04,4.21,2.19,2.63,3.7,8.43,3.66,10.19,18.26,5.17,19.47,15.95,2.97,11.85,16.09,3.86,12.57,0.084804,0.012228,0.14497,0.21433,-0.16544
1.6544,1.409,0.83791,2.6308,2.7807,2.8454,3.1506,5.05,7.13,8.15,6.07,4.56,6.01,4.98,3.16,4.16,6.16,5.65,12.67,15.24,4.8,16.37,15.32,7.62,15.29,12.41,5.04,15.86,0.38954,0.0078067,-1.2961,0.095427,-0.3219
1.544,1.4155,0.89942,2.2867,3.483,3.2365,3.764,5.87,6.38,8.49,5.16,6.87,7.49,4.62,3.84,4.02,6.15,9.54,14.12,11.91,7.64,15.76,10.98,5.99,17.82,12.43,9.14,21.51,-0.065619,-0.002638,-1.4521,0.17268,-0.4509
2.7263,2.4033,1.4449,4.3542,4.4901,4.5439,5.3316,8.87,5.32,10.64,6.39,6.4,8.85,6.65,2.43,5.26,7.56,4.39,19.8,15.12,5.61,17.85,16.7,4.38,20.74,15.48,9.44,23.31,0.27469,0.0076539,-2.1205,0.17459,-0.47581
1.777,1.5477,0.94474,2.8285,3.7675,3.7264,4.479,7.77,5.96,9.54,6.86,5.22,8.57,5.17,2.31,2.54,10.15,4.16,22.05,24.04,7.83,22.17,22.92,5.08,22.23,23.68,9.05,26.05,-1.9098,0.021235,-1.6264,0.16954,-0.52194
1.8112,1.6663,0.94072,3.4495,3.4604,3.2747,4.4422,7.73,4.37,9.71,4.98,4.49,8.57,4.57,3.22,4.77,9.4,5.56,18.93,19.55,6.6,17.99,17.3,5.44,19,24.5,8.85,25.67,-0.088122,0.031346,-2.1369,0.16179,-0.51603
1.1197,1.0326,0.73186,1.6604,2.9123,2.8093,3.2472,2.41,2.01,4.59,1.52,2.48,3.53,2.2,1.85,1.58,2.73,2.66,8.11,9.52,4.9,10.8,9.25,4.2,10.25,12.2,5.29,12.33,0.0016739,0.0053596,-0.5077,0.25506,-0.20557
0.94756,0.90867,0.74517,1.4535,1.6918,1.7643,2.2443,2.19,1.6,3.6,2.06,1.72,3.74,2.39,1.73,2.43,4.15,2.81,10.27,9.38,1.97,5.42,9.99,2.51,7.52,12.08,6.78,9.78,0.031909,0.0011476,-0.42275,0.30651,-0.16089
1.0115,0.95196,0.79109,1.6523,2.9569,2.8845,3.3265,2.39,1.95,3.94,1.89,1.38,3.2,2.67,1.78,2.05,4.7,2.45,9.88,14.99,5.8,11.96,13.02,3.18,12.14,12.54,4.24,14.17,-0.0085723,-0.0020028,-0.45353,0.20583,-0.22936
1.0127,0.91928,0.69656,1.3754,2.7754,2.8219,3.4001,2.85,2.85,5.4,2.1,2.15,3.22,1.56,2.11,1.41,2.51,4.1,7.89,13.95,4.51,11.31,14.38,3.97,12.19,14.29,9.01,14.39,0.10266,0.015217,-0.5716,0.44538,-0.22998
1.0687,1.076,0.86858,1.6854,3.3045,3.1873,3.6466,2.73,2.26,4.63,2.65,2.06,4.07,3.49,2.61,2.12,2.98,2.63,7.53,13.23,7.25,11.82,13.22,8.31,11.93,15.87,10.47,12.87,0.033519,-0.0032072,-0.58281,0.49433,-0.20923
1.8611,1.4868,1.3523,2.4945,3.2722,3.5541,3.654,6.79,3.24,5.68,7.3,3.05,3.55,2.1,2.61,5.9,8.01,2.74,8.53,13.37,3.62,13.33,13.38,3.53,10.59,17.13,2.56,13.04,0.053452,-7.33E-05,0.15413,0.14035,-0.17329
0.98036,0.96309,0.67251,1.4318,3.2352,3.051,3.7467,2.41,1.47,2.81,2.81,1.68,2.71,1.8,1.93,1.23,2.38,2.9,5.11,19.53,5.77,11.48,18.35,4.67,12.13,19.95,10.46,12.65,-0.035246,-0.028753,-0.69247,0.48719,-0.19874
1.0061,0.99379,0.8265,1.5489,2.6309,2.4977,2.9416,2.92,1.42,3.86,2.98,2.25,3.44,2.41,2.07,1.82,2.7,4.77,6.71,11.38,6.11,11.18,11.72,6.27,11.87,12.23,6.64,13.8,0.019595,0.0083592,-0.41869,0.30848,-0.22192
1.0136,0.99171,0.73106,1.6328,2.5647,2.4699,3.1441,2.44,1.81,2.74,2.34,2.54,2.42,3.01,2.34,1.8,4.15,4.31,7.14,14.36,5.93,15.5,12.36,2.88,15.3,14.29,8.26,15.9,0.0075438,0.0026521,-0.57784,0.39616,-0.26233
1.0765,1.0111,0.68645,1.5167,2.3509,2.3815,2.9679,2.52,2.12,4.09,1.92,1.82,2.99,1.68,1.17,1.22,3.11,2.4,6.53,15.03,4.84,11.35,13.85,3.83,10.79,14.69,4.49,12.64,0.054364,0.0051853,-0.55163,0.21691,-0.20147
0.98801,0.98649,0.67697,1.4521,2.3874,2.3323,2.9018,1.82,1.45,3.23,1.34,1.57,2.39,1.54,1.76,1.11,1.99,2.6,5.62,11.26,4.61,12.01,10.15,3.18,12.29,12.5,4.51,14.3,0.0035147,0.0020359,-0.46624,0.21374,-0.23066
1.0699,1.0042,0.82706,1.7433,2.8402,2.7194,3.281,4.05,2.78,5.43,2.84,2.09,4.57,2.06,2.44,2.52,3.04,1.98,10.27,15.86,6.26,17,13.81,6.9,17.62,12.05,11.18,17.89,0.038196,0.00755,-0.41681,0.51711,-0.28144
1.067,1.0279,0.72375,1.7503,2.1937,2.2452,2.6572,2.87,2.35,3.51,2.55,1.68,2.98,2.2,1.62,1.87,2.73,2.52,9.11,14.9,4.28,8.12,15.54,3.01,9.86,15.28,4.19,11.67,0.0099917,0.0097636,-0.50933,0.2031,-0.18994
1.1232,1.1073,0.76653,1.6935,3.5061,3.0376,3.4214,1.98,1.85,3.38,2.91,1.77,3.13,2.12,1.85,1.3,2.8,1.47,7.04,10.62,5,12.32,10.58,3.58,11.15,10.2,4.71,12.82,0.061893,0.0084817,-0.34824,0.21596,-0.20829
1.1059,1.1637,0.8643,1.7156,2.7579,2.6678,3.0509,2.29,2,4.5,1.97,2.11,4.22,2.99,2,2.55,3.86,3.78,7.44,13.01,4.12,12.21,12.5,2.89,11.62,12.28,3.95,14.06,0.067695,0.0076578,-0.39549,0.18128,-0.23098
1.1046,1.105,0.76715,1.6835,3.2572,3.1411,3.9034,2.55,3.13,4.56,2.6,2.19,3.42,1.98,2.09,2.01,3.3,3.47,9.94,17.04,3.76,15.53,15.23,7.77,14.37,18.89,10.99,16.48,-0.0087493,-0.016557,-0.59263,0.47887,-0.2615
2.1672,1.6743,1.431,3.5104,4.2738,3.4861,3.8339,6.45,3.42,4.79,5.14,2.84,4.35,2.46,1.81,6.43,9.78,3.85,11.09,16.25,3.02,21.56,16.34,2.78,13.77,17.17,2.7,10.11,-0.004341,0.0049988,0.15337,0.14293,-0.134
1.0737,1.0798,0.71899,1.6582,2.4973,2.4554,2.9993,2.5,2.11,3.84,2.01,1.54,3.35,2.36,1.87,1.34,2.32,2.55,9.85,10.63,5.03,14.15,10.94,3.66,14.61,11.68,3.85,18.73,0.0075834,-0.0086937,-0.45184,0.18084,-0.31015
2.0067,1.7622,1.8135,3.7859,5.6964,5.3407,5.6013,6.12,4.95,4.58,6.37,2.78,5.93,10.71,1.73,7.84,11.84,3.87,20.9,20.01,4.81,11.88,20.2,4.25,12.69,21.47,4.85,14.14,0.022336,-0.020823,0.69415,0.10774,-0.1394
1.7858,1.3645,1.5137,2.9418,3.9583,4.2115,4.4944,5.32,4.1,6.29,5.94,3.85,6.12,8.27,3.43,8.49,9.64,3.87,15.53,20.29,4.53,17.22,19.95,4,18.81,20.77,3.38,19.67,0.074362,0.0047883,0.75803,0.077826,-0.19347
1.7243,1.3403,1.5757,2.5874,3.9003,4.2089,5.0187,4.87,3.71,3.88,5.42,3.59,4.43,8.78,3.37,6.56,7.69,3.48,14.17,21.65,4.51,14.39,18.15,4.71,15.98,18.39,5.17,18.58,0.12614,-0.010807,0.67141,0.11628,-0.18055
1.838,1.7447,1.868,3.4461,4.6068,4.8678,5.3734,6.49,3.94,5.03,8.49,4.99,6.21,9.63,2.82,8.31,11.94,5.33,21.93,24.01,6.28,17.04,22.06,6.39,18.53,22.24,6.39,20.04,0.093502,-0.053969,0.78117,0.13828,-0.1997
1.7045,1.4249,1.5556,2.7016,3.7473,3.7718,4.209,4.53,4.73,5.9,6.23,3.5,5.24,8.12,3.01,7.02,9.52,3.49,15.09,21.31,3.47,15.74,19.36,4.63,17.46,20.48,5.99,18.3,-0.036096,-0.026177,0.745,0.13191,-0.18273
1.8472,1.6262,1.9257,2.9781,4.1679,4.0746,4.3652,7.04,8.07,6.39,6.44,7.87,6.36,9.02,5.3,7.66,7.38,11.58,14.22,21.58,8.73,14.29,18.23,11.29,17.37,17.41,10.14,20.14,-0.41636,-0.057255,0.63275,0.23156,-0.20444
1.5939,1.3111,1.2876,2.4005,2.9297,3.0766,3.5765,4.99,8.75,4.56,5.46,7.6,5.41,9.05,5.56,8.29,9.16,10.1,13.49,18.65,8.76,16.3,17.88,9.59,16.2,18.13,7.6,16.22,0.33735,0.043874,0.62777,0.17136,-0.16385
1.8367,1.6017,1.6057,2.9395,4.0028,4.2487,4.9375,6.8,6,5.51,6.05,3.09,6.41,9.89,2.54,8.72,8.45,4.05,17.74,20.93,4.36,15.73,20.06,5,16.56,20.6,5.3,18.6,-0.011496,-0.0033089,0.70403,0.11425,-0.185
1.732,1.5236,1.5301,2.6539,4.0674,4.1113,4.6322,5.63,5.57,5.18,6.75,4.28,5.09,10.69,2.55,7.07,8.49,5.29,15.41,19.78,4.47,11.25,17.64,6.04,13.14,18.03,7.19,15.22,-0.10131,-0.018695,0.58283,0.15902,-0.1514
1.85,1.5802,1.3286,2.8678,4.2308,3.9683,3.9488,7.75,3.88,5.03,8.53,3.71,3.64,3.01,1.99,4.23,12.07,2.38,15.35,21.33,3.74,21.3,15.53,4.43,18.79,15.61,5.14,12.07,0.13859,0.0033303,0.14058,0.28731,-0.15945
1.6557,1.3509,1.5262,2.6903,4.1144,4.2032,4.6554,4.1,2.52,4.71,4.14,3.1,5.23,7.5,1.93,6.37,6.81,4.43,11.76,21.38,4.25,17.74,20.9,5.06,17.23,21.81,5.38,16.79,-0.046096,-0.0035506,0.77313,0.11848,-0.16382
2.0548,1.7126,1.8641,3.3257,4.5066,4.5651,4.9886,5.8,6.79,5.16,3.86,6.26,5.17,6.67,4.35,5.97,6.89,6.77,13.54,19.1,7.39,13.05,16.95,8.26,13.38,17.21,8.57,13.59,-0.01499,-0.0071237,0.58959,0.19367,-0.13604
1.7655,1.46,1.6312,2.6745,4.2316,4.4149,4.8704,5.78,3.69,4.81,5.74,2.46,4.76,6.63,3.06,5.76,9.06,3.56,16.88,17.07,4.74,17.16,14.93,5.24,18.37,14.93,6.29,19.8,0.097925,0.0079693,0.56521,0.14279,-0.19821
2.0633,1.7353,1.9614,3.4608,4.4652,4.5769,4.9769,6.11,5.58,4.87,5.92,4.56,5.01,8.7,3.62,5.69,7.4,6.53,14.79,20.3,5.9,14.29,19.11,7.96,15.34,18.77,8.78,16.64,0.16487,0.0069337,0.70697,0.20907,-0.16572
2.0149,1.7176,1.8619,3.2915,4.2894,4.3289,4.8088,5.68,5.48,5.32,6.93,5.59,5.82,7.35,4.42,7.13,12.95,4.23,16.45,26.19,4.96,15.46,21.88,6.57,18.87,23.3,6.31,20.32,0.19358,0.020795,0.87958,0.14563,-0.19943
1.7031,1.378,1.5171,2.5836,4.0968,4.2229,4.704,4.73,5.78,5.31,5.18,4.13,7.25,6.31,2.72,6.11,9.5,6.91,14.07,24.33,7.21,14.73,21.74,6.6,15.84,21.91,6.67,17.54,0.031626,0.0071474,0.87048,0.14472,-0.16994
1.5012,1.4816,1.3724,2.6065,4.3816,4.371,4.5021,5.37,3.98,5.2,4.85,2.66,5.09,5.51,1.88,4.99,6.32,2.89,12.46,14.53,4.7,17.22,14.39,2.65,15.11,13.73,3.68,14.51,-0.10012,-0.003047,0.64521,0.05439,-0.21315
1.4543,1.3538,1.2216,2.4503,4.1295,4.1975,4.1854,6.27,4.83,4.97,3.58,3.11,4.14,6.22,3.88,6.94,7.6,3.65,11.76,17.16,3.04,14.88,17.24,2.72,11.51,15.88,3.51,9.88,0.057433,0.0049474,0.68864,0.051421,-0.14371
1.7238,1.7483,1.4041,3.0614,5.331,5.2376,4.9286,6.04,3.93,5.66,6.22,2.5,5.32,5.4,2.52,4.87,7.88,3.15,11.86,16.2,3.67,18.04,17.64,4.02,15.42,16.41,5.15,12.73,-0.030027,0.0037366,0.71162,0.076004,-0.18762
1.3969,1.3291,1.1381,2.3234,4.0846,4.0949,4.1014,4.84,3.13,4.05,5.59,2.36,5.34,5.6,2.68,5.38,6.97,4.07,12.89,12.69,3.97,15.84,12.37,3.69,15.91,12.27,5.28,14.01,-0.055518,0.0043416,0.51926,0.078455,-0.19864
2.002,1.5743,1.5758,2.4821,4.4168,4.4186,4.1526,5.87,5.1,6.41,4.55,3.71,4.21,2.74,4.05,6.02,6.84,5.32,11.72,20.01,8.62,21.22,14.56,4.89,16.04,15.7,4.91,16.75,0.013775,-0.024437,0.14477,0.26469,-0.22396
1.657,1.3713,1.2178,2.5689,4.4223,4.1231,4.0998,6.39,3.66,5.09,5.34,2.49,3.67,3.61,3.41,4.58,8.78,4.36,13.28,16.05,6.29,18.62,15.02,6.48,9.99,14.71,6.14,12.33,-0.14463,-0.024049,0.13242,0.33904,-0.16232
1.1151,1.2058,0.60479,1.7671,3.18,3.0553,2.7774,3.66,1.44,3.08,3.33,2.92,5.34,2.25,0.95,1.73,4.27,2.86,6.96,15.45,4.06,13.63,15.5,2.95,11.02,12.25,3.97,9.08,-0.16997,0.00029523,0.66396,0.058228,-0.13339
1.214,1.2932,0.65779,2.074,2.8532,2.9316,2.9995,3.68,2.27,3.3,4.06,2.84,6.56,2.37,0.88,4.11,5.41,2.58,9.59,11.2,3.92,13.55,11.46,3.82,12.38,8.18,4.72,10.37,-0.11527,-0.0095385,0.4497,0.069843,-0.15707
1.3478,1.5193,0.80161,2.527,3.7204,3.5105,3.1415,4.61,2.68,5.05,5.63,4.21,9.01,3.8,1.45,4.11,7.35,4.63,13.8,15.4,3.44,17.3,15.46,2.48,15.49,12.62,3.6,13.7,-0.27777,0.0040637,0.58589,0.05309,-0.19867
1.2975,1.4883,0.7248,2.3049,3.8898,3.9191,3.972,3.83,1.5,4.09,3.93,3.28,5.6,3.5,0.97,2.66,5.14,3.11,9.94,13.98,4.2,14.41,13.67,2.39,14.61,12.49,3.97,12.43,-0.22438,-0.0031376,0.64984,0.058767,-0.18351
1.1991,1.3587,0.67701,2.0602,3.7918,3.8294,3.6666,4.39,1.47,3.5,4.94,2.68,7.4,2.97,1.2,1.87,5.32,3.65,11.21,12.64,3.26,15.2,13.19,2.7,15.29,11.29,4.97,10.62,-0.049602,0.0078968,0.60278,0.073336,-0.16001
1.375,1.4247,0.91845,2.5308,3.4507,3.3847,3.2534,3.74,1.86,3.84,4.41,2.5,5.73,2.94,1.87,5.01,6.3,2.34,10.67,14.15,4.1,17.96,15.16,2.31,14.28,13.4,4.03,9.72,-0.14511,-0.0014809,0.6943,0.059846,-0.14527
1.5073,1.6431,0.91897,2.6964,3.548,3.6521,3.7084,3.71,1.9,4.28,2.99,2.29,5.02,3.7,1.51,3.65,6.73,2.94,11.99,12.44,3.48,12.67,13.04,2.66,12.31,10.92,2.76,9.75,-0.099503,0.0082532,0.57993,0.040451,-0.14629
1.269,1.3735,0.74305,2.1154,3.1485,3.2979,3.7801,4.61,2.06,4.87,5.32,2.91,9.2,2.26,2.32,2.34,5.62,2.83,13.51,11.8,4.13,12.95,12.23,3.32,12.88,10.03,3.6,14.59,-0.12347,-0.0059559,0.56128,0.052647,-0.21708
1.3759,1.5443,1.0128,2.4761,4.2114,4.2307,3.8932,3.83,1.88,4.16,4.17,2.95,7.25,4.43,1.58,5.14,7.18,2.81,12.19,15.83,5.51,15.52,16.19,3.67,14.67,14.71,3.88,9.94,-0.22219,-0.0088495,0.77218,0.057236,-0.14582
1.4126,1.604,0.76063,2.4678,3.6212,3.697,3.7269,5.88,2.62,4.97,4.85,4.42,7.86,2.93,2.12,3.9,7.31,4.26,12.37,14.38,7,16.04,15.19,4.65,13.39,15.26,4.72,13.1,-0.17853,0.0010679,0.83525,0.069279,-0.19068
1.8728,1.5868,1.4661,2.9408,4.3428,3.8719,3.6439,5.05,3.12,4.65,4.95,3.2,4.41,2.27,3.14,5.85,7.83,2.61,11.95,15.87,3.37,18.53,14.37,3.18,13.93,14.83,3.86,12.75,-0.088782,-0.0084661,0.13272,0.21081,-0.16896
1.7239,1.5339,0.95101,2.6135,3.8839,3.998,2.9666,6.51,4.26,5.7,7.52,4.31,5,3.37,1.99,3.49,4.48,3.81,12.64,13.46,3.62,12.58,16.43,7.05,10.17,10.72,3.83,11.65,0.0047839,0.0035546,-1.0872,0.093074,-0.11464
1.8038,1.6924,1.0186,3.3063,3.2315,3.5701,2.7279,4.39,3.68,6.03,4.65,3.85,5.86,3.45,0.95,4.67,5.23,2.59,14,15.26,4.49,11.3,17.81,5.51,13.92,11.9,2.34,13.44,0.0063564,0.0026176,-1.2287,0.056413,-0.1298
1.6713,1.4635,1.1127,2.6281,3.5983,3.5757,2.9572,5,2.8,4.25,4.89,2.7,4.64,3.45,1.04,4.66,6.22,2.16,10.83,14.57,5.51,13.92,15.02,6.04,13.34,11.23,6.54,13.06,-0.028483,0.0049738,-1.1241,0.15971,-0.12811
1.2525,1.1503,0.84477,2.0307,3.2544,3.4628,2.7053,3.24,2.26,2.75,3.73,2.5,2.59,2.09,1.04,3.29,3.67,2.82,8.76,12.8,4.54,11.88,19.05,6.14,11.53,9.34,5.49,12.12,0.013435,0.0061686,-0.95599,0.13494,-0.11841
1.7396,1.5089,1.1551,2.6785,3.9574,3.9759,3.2126,5.58,4.12,4.85,5.3,3.92,4.3,4,1.57,5.56,3.74,3.4,9.56,14.22,3.84,12.33,15.14,7.85,13.83,11.15,3.76,12.57,-0.037073,-0.019238,-1.1195,0.092134,-0.1216
1.3444,1.105,0.79513,1.9705,3.2625,2.9629,2.3688,3.04,2.24,4.98,2.81,2.15,4.06,1.52,1.4,3.68,3.58,3.14,7.7,14.11,5.26,13.87,13.83,4.89,11.79,11.12,12.42,16,-0.0087259,0.0081078,-1.0082,0.30523,-0.15585
1.6424,1.3961,1.0556,2.522,3.6136,3.4831,2.4769,4.9,2.31,5.5,4.46,2.14,5.4,1.74,2.04,4.92,4.91,1.87,11.93,11.74,3.47,12.45,10.54,8.77,9.36,9.2,3.65,8.96,0.070215,0.0080081,-1.1638,0.088851,-0.088094
1.3045,1.0719,0.89206,2.2235,3.2766,2.9702,2.5194,2.91,2.13,3.25,2.91,1.35,2.42,2.85,1.57,4.51,3.48,2.41,10.9,15.16,8.6,13.71,11.98,9.74,13.74,13.37,7.41,10.11,-0.032718,0.010906,-1.4668,0.17723,-0.098639
1.2023,0.95146,0.75809,1.5455,1.9878,2.1904,1.7287,2.46,1.97,3.39,2.42,1.85,3.13,1.69,1.3,2.83,3.43,1.31,7.12,10.48,3.42,15.05,13.46,4.16,14.14,9.09,1.67,7.54,0.030605,-0.00013508,-1.4137,0.040871,-0.071926
1.3137,1.0981,0.742,2.2005,2.9552,3.2845,2.401,2.57,1.46,1.91,2.47,1.45,1.79,1.74,1.11,2.58,3.26,1.97,7.29,11.74,3.18,13.2,10.25,7.86,12.73,9.75,2.74,11.56,0.038713,0.0023747,-1.6359,0.066408,-0.1136
1.9525,1.3953,1.3381,3.1478,3.5376,3.4996,3.6569,4.64,4.54,5.19,5.29,2.99,5.09,2.24,2.09,6.98,7.71,3.34,13.17,19.31,2.74,12.22,16.07,2.39,11.45,15.54,8.64,11.16,-0.12613,-0.015613,0.13996,0.46055,-0.14912
1.3179,1.0422,0.97406,2.5324,2.3328,2.6072,1.7576,3.76,1.29,3.42,2.94,1.46,2.77,2.3,1.27,4.45,5,2.37,9.68,8.72,3.46,12.81,9.65,4.19,12.93,8.33,4.1,11.88,0.0053138,0.0072698,-1.5897,0.10086,-0.11332
1.4334,1.1539,0.92003,2.311,2.7091,3.3218,2.2476,2.29,2.65,3.55,2.99,1.88,3.2,2.48,1.34,4.65,3.84,2.07,8.83,9.33,4.03,12.61,10.07,10.53,14.25,8.53,5.15,8.67,-0.034147,0.0080968,-1.1313,0.12735,-0.085272
1.3265,1.0788,0.99176,2.3516,2.746,3.2384,2.3654,3.86,1.6,3.06,3.68,1.45,2.23,2.7,1.87,4.61,4.3,1.39,10.23,12.18,5.7,12.6,14.38,7.48,14.23,11.11,3.48,12.86,0.084759,0.0066729,-1.5781,0.08599,-0.12527
1.5972,1.3121,1.0959,2.6004,2.763,3.1367,2.2569,4.01,1.91,3.73,4.28,1.76,4.46,2.8,2.01,4.39,4.79,1.64,10.82,10.99,4.51,12.19,8.26,11.27,13.99,9.75,4.9,10.42,0.074813,-0.0033127,-1.4908,0.1196,-0.097923
1.4802,1.1867,0.9226,2.311,2.7934,3.8455,2.1447,4.51,2.42,3.62,4.79,2.8,2.65,2.9,1.47,3.71,5.15,3.16,10.91,9.54,3.11,13.67,8.15,14.48,13.05,8.54,3.53,9.81,-0.090655,0.0067667,-1.9565,0.085805,-0.095095
1.2016,1.0264,0.7625,1.8268,2.5659,2.8477,1.5597,3.95,1.66,4.69,4.12,2.73,4.54,2.25,1.05,2.84,5.85,5.8,9.38,10.43,2.84,15.98,9.71,5.58,16.96,8.21,2.76,8.96,0.081818,0.003774,-1.4366,0.06793,-0.085366
2.5845,2.4035,1.8487,4.3611,6.5078,6.186,6.3722,7.48,7.17,7.73,8.78,5.75,7.25,6.95,4.21,5.92,10.69,5.88,21.38,21.85,5.38,16.74,19.93,4.89,17.06,19.93,5.69,20.24,-0.55402,0.017042,-0.54099,0.30493,-0.28943
2.6747,2.4758,1.5309,4.7124,5.9471,5.4471,5.4955,8.58,8.02,9.15,7.8,4.18,8.69,5.61,4.76,7.69,12.12,4.79,19.42,16.69,3.73,15.27,17.44,4.96,15.8,18.43,7.1,16.9,-1.414,0.026745,-0.56848,0.37646,-0.22603
2.7916,2.7039,1.5967,5.2048,7.1908,7.1871,7.6247,9.35,5.67,12.47,9.7,5.51,10.82,4.88,4.22,8.29,17.26,6.26,24.32,24.98,6.73,21.16,24.32,5.44,21.9,23.24,5.94,23.58,-1.3796,-0.0028897,-0.76097,0.29834,-0.30564
2.5748,2.5157,1.9683,4.7901,6.9009,6.5839,6.899,8.12,6.37,6.65,7.17,6.88,8.64,5.43,4.61,6.72,11.98,5.79,14.77,21.53,6.08,16.37,16.04,5.98,17.19,16.11,6.33,18.8,-0.65192,0.02077,-0.51289,0.33474,-0.25077
1.9713,1.5678,1.2653,2.8087,4.6017,4.2818,3.9799,6.91,3.57,5.2,7.35,2.66,4.48,2.8,2.31,4.94,10.42,5.12,12.92,15.11,3.59,19.28,15.65,6.6,13.54,15.67,7.03,14.54,0.061059,-0.0040732,0.14324,0.37786,-0.19263
